hermann-koehl-strasse;09.09.2020;Mittwoch
bernsteinstrasse 26-30z;14.10.2020;Mittwoch
lothar-kreyssig-strasse;09.12.2020;Mittwoch
kandelstrasse 0-10z;03.11.2020;Dienstag
froschhoehle;03.06.2020;Mittwoch
schwetzinger strasse 0-ende;05.03.2020;Donnerstag
graf-eberstein-strasse 0-8z;17.11.2020;Dienstag
rintheimer hauptstrasse;09.03.2020;Montag
erikaweg;25.11.2020;Mittwoch
westmarkstrasse 70-76z;27.01.2020;Montag
hermann-loens-weg;08.06.2020;Montag
bernsteinstrasse 32-ende;14.10.2020;Mittwoch
mittelstrasse;31.01.2020;Freitag
lothringer strasse;11.09.2020;Freitag
kandelstrasse 12;03.11.2020;Dienstag
fruehlingstrasse 1-9z;31.03.2020;Dienstag
graf-eberstein-strasse 10-ende;17.11.2020;Dienstag
schwimmschulweg;14.10.2020;Mittwoch
erlachseeweg;23.01.2020;Donnerstag
rintheimer querallee 1-ende;09.03.2020;Montag
westmarkstrasse 78-80;27.01.2020;Montag
hermann-mueller-wuertz-strasse;26.10.2020;Montag
bert-brecht-strasse 1-ende;28.09.2020;Montag
mitteltorstrasse;07.12.2020;Montag
lotzbeckstrasse;14.10.2020;Mittwoch
erlenweg 1-ende;09.11.2020;Montag
graf-galen-strasse;26.10.2020;Montag
kandelstrasse 12a-ende;03.11.2020;Dienstag
fruehlingstrasse 11-ende;31.03.2020;Dienstag
schwindstrasse;12.08.2020;Mittwoch
rintheimer querallee 4-ende;09.03.2020;Montag
westmarkstrasse 80a-98z;27.01.2020;Montag
bert-brecht-strasse 0-0z;28.09.2020;Montag
hermann-schneider-allee;21.09.2020;Montag
moldaustrasse;11.12.2020;Freitag
loetzener strasse;20.02.2020;Donnerstag
rintheimer querallee 0-2z;09.03.2020;Montag
westmarkstrasse 100-102;27.01.2020;Montag
sebastian-kneipp-strasse;17.03.2020;Dienstag
erlenweg 0-0z;09.11.2020;Montag
fruehlingstrasse 0-ende;31.03.2020;Dienstag
moltkestrasse 1-29z;03.07.2020;Freitag
hermann-veit-strasse;12.08.2020;Mittwoch
kanonierstrasse;09.07.2020;Donnerstag
graf-konrad-strasse;02.06.2020;Dienstag
bert-brecht-strasse 2-8;28.09.2020;Montag
louise-schroeder-weg;13.01.2020;Montag
seboldstrasse;04.02.2020;Dienstag
erlenweg 2;09.11.2020;Montag
bert-brecht-strasse 8a-ende;28.09.2020;Montag
fuchsbau;05.06.2020;Freitag
hermann-vollmer-strasse;07.09.2020;Montag
moltkestrasse 0-36z;03.07.2020;Freitag
kantstrasse;25.05.2020;Montag
graf-rhena-strasse 1-19z;08.05.2020;Freitag
rintheimer strasse 1-19z;25.03.2020;Mittwoch
louisianaring;25.06.2020;Donnerstag
westmarkstrasse 102a-ende;27.01.2020;Montag
sedanstrasse;21.07.2020;Dienstag
moltkestrasse 31-79z;03.07.2020;Freitag
erlenweg 2a-ende;09.11.2020;Montag
graf-rhena-strasse 21-ende;08.05.2020;Freitag
bertha-von-suttner-strasse;12.02.2020;Mittwoch
fuenfzig morgen;05.06.2020;Freitag
kanzlerstrasse 1-5;29.01.2020;Mittwoch
hermann-weick-weg;02.06.2020;Dienstag
loewenstrasse 1-23z;19.11.2020;Donnerstag
rintheimer strasse 21-45z;25.03.2020;Mittwoch
wettersteinstrasse;07.01.2020;Dienstag
erna-scheffler-strasse;11.12.2020;Freitag
seegasse;05.06.2020;Freitag
moltkestrasse 81-ende;03.07.2020;Freitag
graf-rhena-strasse 0-14z;08.05.2020;Freitag
bertholdstrasse;25.03.2020;Mittwoch
funkerstrasse;06.02.2020;Donnerstag
wichernstrasse 1-11z;27.07.2020;Montag
rintheimer strasse 47-ende;25.03.2020;Mittwoch
loewenstrasse 25-ende;19.11.2020;Donnerstag
kanzlerstrasse 5a-ende;29.01.2020;Mittwoch
hermannstrasse;17.04.2020;Freitag
moltkestrasse 130-ende;03.07.2020;Freitag
ernst-barlach-strasse 1-29z;13.01.2020;Montag
graf-rhena-strasse 16-ende;08.05.2020;Freitag
seewiesenaeckerweg 1-ende;13.11.2020;Freitag
besoldgasse;11.09.2020;Freitag
fuesslinstrasse;19.03.2020;Donnerstag
loewenstrasse 0-18z;19.11.2020;Donnerstag
rintheimer strasse 0-18z;25.03.2020;Mittwoch
hermine-villinger-strasse;19.03.2020;Donnerstag
wichernstrasse 13-ende;27.07.2020;Montag
kanzlerstrasse 0-ende;29.01.2020;Mittwoch
graf-stauffenberg-strasse;26.10.2020;Montag
moltkestrasse 38;03.07.2020;Freitag
ernst-barlach-strasse 31-ende;13.01.2020;Montag
seewiesenaeckerweg 0-42z;13.11.2020;Freitag
besselstrasse;02.10.2020;Freitag
rintheimer strasse 20-60z;25.03.2020;Mittwoch
loewenstrasse 20-20z;19.11.2020;Donnerstag
herrenalber strasse 1-ende;09.11.2020;Montag
kapellenstrasse 0-ende;06.04.2020;Montag
wichernstrasse 0-2z;27.07.2020;Montag
grashofstrasse;03.07.2020;Freitag
seewiesenaeckerweg 44-46z;13.11.2020;Freitag
moltkestrasse 38a-38z;03.07.2020;Freitag
ernst-barlach-strasse 0-40z;13.01.2020;Montag
rintheimer strasse 62-62z;25.03.2020;Mittwoch
bettina-von-arnim-weg;10.08.2020;Montag
herrenalber strasse 0-ende;09.11.2020;Montag
loewenstrasse 22-ende;19.11.2020;Donnerstag
kapellenstrasse 1-ende;06.04.2020;Montag
wichernstrasse 4-ende;27.07.2020;Montag
ernst-barlach-strasse 42-ende;13.01.2020;Montag
moltkestrasse 40-70;03.07.2020;Freitag
grazer strasse;21.01.2020;Dienstag
seewiesenaeckerweg 48-ende;13.11.2020;Freitag
beunstrasse;02.06.2020;Dienstag
rintheimer strasse 64-64z;25.03.2020;Mittwoch
herrenstrasse 1-23;09.06.2020;Dienstag
kaeppelestrasse;19.03.2020;Donnerstag
lucas-cranach-strasse;27.11.2020;Freitag
wichtelmaennerweg;17.11.2020;Dienstag
grenadierstrasse;01.07.2020;Mittwoch
luederitzstrasse;02.10.2020;Freitag
seiterichstrasse;19.03.2020;Donnerstag
herrenstrasse 23a-45;09.06.2020;Dienstag
rintheimer strasse 66-76z;25.03.2020;Mittwoch
moltkestrasse 70a-128z;03.07.2020;Freitag
beuthener strasse 1-ende;26.02.2020;Mittwoch
ernst-frey-strasse;12.08.2020;Mittwoch
kaercherstrasse;09.07.2020;Donnerstag
wickenweg;13.11.2020;Freitag
ludwig-dill-strasse;03.09.2020;Donnerstag
seldeneckstrasse;09.07.2020;Donnerstag
grenzstrasse;17.01.2020;Freitag
rintheimer strasse 78-78z;25.03.2020;Mittwoch
herrenstrasse 45a-ende;09.06.2020;Dienstag
mombertstrasse;19.03.2020;Donnerstag
beuthener strasse 0-28z;26.02.2020;Mittwoch
ernst-friedrich-strasse 1-1z;29.01.2020;Mittwoch
wielandtstrasse;17.04.2020;Freitag
karl-delisle-strasse 1-7;30.09.2020;Mittwoch
seminarstrasse;19.06.2020;Freitag
ludwig-erhard-allee 19-ende;02.04.2020;Donnerstag
greschbachstrasse;03.06.2020;Mittwoch
rintheimer strasse 80-80z;25.03.2020;Mittwoch
mondstrasse;06.08.2020;Donnerstag
ernst-friedrich-strasse 3-ende;29.01.2020;Mittwoch
beuthener strasse 30-ende;26.02.2020;Mittwoch
wiesbadener strasse 1-59z;28.08.2020;Freitag
herrenstrasse 0-18z;09.06.2020;Dienstag
karl-delisle-strasse 7a-7z;30.09.2020;Mittwoch
ludwig-erhard-allee 0-ende;02.04.2020;Donnerstag
sengestrasse;20.08.2020;Donnerstag
rintheimer strasse 82-84z;25.03.2020;Mittwoch
gretelweg;17.11.2020;Dienstag
moningerstrasse 1-13z;12.08.2020;Mittwoch
ernst-friedrich-strasse 0-10z;29.01.2020;Mittwoch
karl-delisle-strasse 9-ende;30.09.2020;Mittwoch
herrenstrasse 20-28z;09.06.2020;Dienstag
bienenstrasse;21.09.2020;Montag
ludwig-erhard-allee 1-17z;02.04.2020;Donnerstag
wiesbadener strasse 61-ende;28.08.2020;Freitag
moningerstrasse 15-ende;12.08.2020;Mittwoch
rintheimer strasse 86;25.03.2020;Mittwoch
grezzostrasse;02.06.2020;Dienstag
sepp-herberger-weg;09.01.2020;Donnerstag
ernst-friedrich-strasse 12-ende;29.01.2020;Mittwoch
moningerstrasse 0-ende;12.08.2020;Mittwoch
karl-delisle-strasse 0-0z;30.09.2020;Mittwoch
wiesbadener strasse 0-44z;28.08.2020;Freitag
herrenstrasse 30;09.06.2020;Dienstag
bienleinstorstrasse;04.02.2020;Dienstag
ludwig-marum-strasse 1-21z;15.07.2020;Mittwoch
rintheimer strasse 86a;25.03.2020;Mittwoch
griesbachstrasse;16.10.2020;Freitag
seubertstrasse;23.03.2020;Montag
karl-delisle-strasse 2-6z;30.09.2020;Mittwoch
bienwaldstrasse;24.08.2020;Montag
ludwig-marum-strasse 0-22z;15.07.2020;Mittwoch
moosalbstrasse;19.11.2020;Donnerstag
herrenstrasse 30a-34z;09.06.2020;Dienstag
wiesbadener strasse 46-ende;28.08.2020;Freitag
seydlitzstrasse;01.09.2020;Dienstag
rintheimer strasse 86b;25.03.2020;Mittwoch
grillenweg;30.09.2020;Mittwoch
ernst-wuertenberger-strasse;03.09.2020;Donnerstag
biesestrasse;03.06.2020;Mittwoch
ludwig-marum-strasse 23-ende;15.07.2020;Mittwoch
karl-delisle-strasse 8-8z;30.09.2020;Mittwoch
moosweg;11.12.2020;Freitag
wieselweg;05.06.2020;Freitag
grillparzerstrasse;29.07.2020;Mittwoch
herrenstrasse 36;09.06.2020;Dienstag
siebenmannstrasse;07.01.2020;Dienstag
rintheimer strasse 86c-ende;25.03.2020;Mittwoch
ernststrasse;09.03.2020;Montag
ritterstrasse 22-42z;29.05.2020;Freitag
karl-delisle-strasse 10-ende;30.09.2020;Mittwoch
bilfinger strasse;21.01.2020;Dienstag
gritznerstrasse 1-9z;29.01.2020;Mittwoch
wiesenaeckerweg;03.06.2020;Mittwoch
siedlerstrasse 1-27;16.10.2020;Freitag
morgenstrasse;17.04.2020;Freitag
ludwig-marum-strasse 24-ende;15.07.2020;Mittwoch
herrenstrasse 36a-64z;09.06.2020;Dienstag
ersinger strasse;21.01.2020;Dienstag
ritterstrasse 1-3z;29.05.2020;Freitag
karl-floesser-strasse;22.10.2020;Donnerstag
binger strasse 1-ende;28.08.2020;Freitag
gritznerstrasse 11-ende;29.01.2020;Mittwoch
ludwig-tieck-strasse;17.11.2020;Dienstag
moerscher strasse;06.10.2020;Dienstag
wiesenblumenweg;30.09.2020;Mittwoch
herrenstrasse 66-ende;09.06.2020;Dienstag
erzbergerstrasse 147-ende;29.06.2020;Montag
siedlerstrasse 27a-ende;16.10.2020;Freitag
karl-friedrich-strasse 1-13z;15.06.2020;Montag
binger strasse 0-50z;28.08.2020;Freitag
ritterstrasse 5-5z;29.05.2020;Freitag
gritznerstrasse 0-ende;29.01.2020;Mittwoch
mosbacher strasse;09.03.2020;Montag
siedlerstrasse 0-ende;16.10.2020;Freitag
erzbergerstrasse 1-79z;29.06.2020;Montag
ludwig-wilhelm-strasse 1-3z;25.03.2020;Mittwoch
herrmann-leichtlin-strasse;14.10.2020;Mittwoch
wiesenstrasse;04.06.2020;Donnerstag
karl-friedrich-strasse 15-21z;15.06.2020;Montag
grosser pfad;12.10.2020;Montag
ritterstrasse 7-7z;29.05.2020;Freitag
binger strasse 52-ende;28.08.2020;Freitag
wiesentalstrasse;08.06.2020;Montag
hertzstrasse 3-15z;26.08.2020;Mittwoch
siegfried-kuehn-strasse;12.08.2020;Mittwoch
karl-friedrich-strasse 23-ende;15.06.2020;Montag
mozartstrasse;03.07.2020;Freitag
erzbergerstrasse 81-129z;29.06.2020;Montag
ludwig-wilhelm-strasse 5-ende;25.03.2020;Mittwoch
grossoberfeld;28.10.2020;Mittwoch
binsenschlauchweg;14.08.2020;Freitag
ritterstrasse 0-8z;29.05.2020;Freitag
muehlburger strasse;06.10.2020;Dienstag
siegfriedstrasse;03.07.2020;Freitag
karl-friedrich-strasse 0-8z;15.06.2020;Montag
erzbergerstrasse 131-131z;29.06.2020;Montag
grossschneidersweg;27.11.2020;Freitag
hertzstrasse 17-149z;26.08.2020;Mittwoch
ludwig-wilhelm-strasse 0-ende;25.03.2020;Mittwoch
wikingerstrasse;17.09.2020;Donnerstag
ritterstrasse 10;29.05.2020;Freitag
birkenwaeldle;05.06.2020;Freitag
muehlstrasse;03.06.2020;Mittwoch
siegriststrasse;19.03.2020;Donnerstag
hertzstrasse 151-171z;26.08.2020;Mittwoch
wildbader strasse;04.06.2020;Donnerstag
karl-friedrich-strasse 10;15.06.2020;Montag
groetzinger strasse 1-15z;09.01.2020;Donnerstag
ludwig-windthorst-strasse;14.08.2020;Freitag
erzbergerstrasse 133-145z;29.06.2020;Montag
birkenweg;16.10.2020;Freitag
ritterstrasse 10a-14z;29.05.2020;Freitag
muehlwiesenweg;09.11.2020;Montag
siemensallee 1-65z;01.09.2020;Dienstag
groetzinger strasse 17-55z;09.01.2020;Donnerstag
erzbergerstrasse 0-90z;29.06.2020;Montag
ritterstrasse 16-20z;29.05.2020;Freitag
wilferdinger strasse;27.01.2020;Montag
bismarckstrasse;19.06.2020;Freitag
karl-friedrich-strasse 10a-ende;15.06.2020;Montag
ludwigsburger strasse;04.06.2020;Donnerstag
hertzstrasse 173-ende;26.08.2020;Mittwoch
murgstrasse 1-9z;03.11.2020;Dienstag
siemensallee 67-71z;01.09.2020;Dienstag
ritterstrasse 9-11z;29.05.2020;Freitag
groetzinger strasse 57-81z;09.01.2020;Donnerstag
karl-hoffmann-strasse;04.05.2020;Montag
hertzstrasse 8-90z;26.08.2020;Mittwoch
blankenlocher weg;11.12.2020;Freitag
wilhelm-baur-strasse;04.08.2020;Dienstag
erzbergerstrasse 92-ende;29.06.2020;Montag
ludwigshafener strasse;24.08.2020;Montag
murgstrasse 11-ende;03.11.2020;Dienstag
siemensallee 73-ende;01.09.2020;Dienstag
ritterstrasse 13-ende;29.05.2020;Freitag
groetzinger strasse 83;09.01.2020;Donnerstag
hertzstrasse 92-94;26.08.2020;Mittwoch
karl-leopold-strasse;02.06.2020;Dienstag
ludwigsplatz;09.06.2020;Dienstag
eschenweg;16.10.2020;Freitag
wilhelm-hausenstein-allee;20.08.2020;Donnerstag
blattwiesenstrasse;17.01.2020;Freitag
siemensallee 0-84z;01.09.2020;Dienstag
ritterstrasse 44-ende;29.05.2020;Freitag
murgstrasse 0-8z;03.11.2020;Dienstag
hertzstrasse 94a-130z;26.08.2020;Mittwoch
groetzinger strasse 83a-ende;09.01.2020;Donnerstag
blauenstrasse 1;03.11.2020;Dienstag
luise-riegger-strasse;08.04.2020;Mittwoch
espenweg;16.10.2020;Freitag
karl-martin-graff-strasse;03.06.2020;Mittwoch
wilhelm-kolb-strasse;20.08.2020;Donnerstag
rittnertstrasse 1-99z;09.01.2020;Donnerstag
siemensallee 86-ende;01.09.2020;Dienstag
murgstrasse 10-ende;03.11.2020;Dienstag
hertzstrasse 132-158z;26.08.2020;Mittwoch
groetzinger strasse 0-12z;09.01.2020;Donnerstag
luisenstrasse 1-25z;23.04.2020;Donnerstag
blauenstrasse 1a-ende;03.11.2020;Dienstag
essenweinstrasse 1-15z;25.03.2020;Mittwoch
karl-schrempp-strasse;01.07.2020;Mittwoch
wilhelm-leuschner-strasse 1-43z;28.10.2020;Mittwoch
rittnertstrasse 101-249z;09.01.2020;Donnerstag
sigmaringer strasse;04.06.2020;Donnerstag
hertzstrasse 160-ende;26.08.2020;Mittwoch
luisenstrasse 27-27z;23.04.2020;Donnerstag
groetzinger strasse 14-42z;09.01.2020;Donnerstag
blauenstrasse 0-ende;03.11.2020;Dienstag
wilhelm-leuschner-strasse 45;28.10.2020;Mittwoch
karl-seckinger-strasse;03.06.2020;Mittwoch
rittnertstrasse 251-ende;08.06.2020;Montag
essenweinstrasse 17-ende;25.03.2020;Mittwoch
silcherstrasse;02.10.2020;Freitag
hertzstrasse 1-1z;26.08.2020;Mittwoch
groetzinger strasse 44-ende;09.01.2020;Donnerstag
luisenstrasse 29-75z;23.04.2020;Donnerstag
bleichenhofstrasse;07.01.2020;Dienstag
wilhelm-leuschner-strasse 45a-ende;28.10.2020;Mittwoch
essenweinstrasse 0-12z;25.03.2020;Mittwoch
karl-weysser-strasse 1-1z;31.01.2020;Freitag
rittnertstrasse 0-4z;09.01.2020;Donnerstag
silvanerstrasse;08.06.2020;Montag
hertzstrasse 0-6z;26.08.2020;Mittwoch
gruenberger strasse;28.02.2020;Freitag
bleichstrasse;29.01.2020;Mittwoch
luisenstrasse 77-101z;23.04.2020;Donnerstag
rittnertstrasse 6-70z;09.01.2020;Donnerstag
karl-weysser-strasse 3-3z;31.01.2020;Freitag
wilhelm-leuschner-strasse 0-ende;28.10.2020;Mittwoch
herweghstrasse 1-5;09.09.2020;Mittwoch
essenweinstrasse 14-ende;25.03.2020;Mittwoch
grundstrasse;07.01.2020;Dienstag
sinnerstrasse 1-1z;06.10.2020;Dienstag
blenkerstrasse;15.09.2020;Dienstag
luisenstrasse 103-107z;23.04.2020;Donnerstag
rittnertstrasse 72-200z;09.01.2020;Donnerstag
karl-weysser-strasse 5-ende;31.01.2020;Freitag
gruener weg 1-17;25.11.2020;Mittwoch
sinnerstrasse 3-ende;06.10.2020;Dienstag
herweghstrasse 5a-ende;09.09.2020;Mittwoch
wilhelm-moessinger-strasse;02.06.2020;Dienstag
esslinger strasse;04.06.2020;Donnerstag
blindstrasse;15.09.2020;Dienstag
luisenstrasse 109-117;23.04.2020;Donnerstag
gruener weg 17a-29z;25.11.2020;Mittwoch
sinnerstrasse 0-ende;06.10.2020;Dienstag
karl-weysser-strasse 0-ende;31.01.2020;Freitag
rittnertstrasse 202-ende;08.06.2020;Montag
herweghstrasse 0-12z;09.09.2020;Mittwoch
blohnstrasse;06.10.2020;Dienstag
luisenstrasse 117a-ende;23.04.2020;Donnerstag
gruener weg 31-ende;25.11.2020;Mittwoch
wilhelm-raabe-strasse;07.12.2020;Montag
robert-blum-strasse;06.10.2020;Dienstag
karl-wilhelm-platz;11.03.2020;Mittwoch
sinsheimer strasse;13.03.2020;Freitag
herweghstrasse 14-ende;09.09.2020;Mittwoch
ettlinger allee;09.11.2020;Montag
luisenstrasse 0-68;23.04.2020;Donnerstag
gruener weg 0-28;25.11.2020;Mittwoch
ettlinger strasse 1-3a;27.04.2020;Montag
wilhelm-schickard-strasse;11.03.2020;Mittwoch
sommerstrasse;31.03.2020;Dienstag
karl-wilhelm-strasse;11.03.2020;Mittwoch
rodbergweg;03.06.2020;Mittwoch
luisenstrasse 68a;23.04.2020;Donnerstag
blotterstrasse;29.01.2020;Mittwoch
herzogstrasse;29.01.2020;Mittwoch
gruener weg 28a-40z;25.11.2020;Mittwoch
ettlinger strasse 3b-5z;27.04.2020;Montag
sonnenbergstrasse;08.06.2020;Montag
wilhelm-tell-strasse;06.10.2020;Dienstag
luisenstrasse 68b-68z;23.04.2020;Donnerstag
roggenbachstrasse;01.07.2020;Mittwoch
bluecherstrasse 1-13z;03.07.2020;Freitag
gruener weg 42-ende;25.11.2020;Mittwoch
heubergstrasse;07.01.2020;Dienstag
karlsbader strasse 1-ende;08.06.2020;Montag
wilhelm-truebner-weg;03.09.2020;Donnerstag
ettlinger strasse 7-7z;27.04.2020;Montag
sonnenstrasse 1-13z;21.07.2020;Dienstag
rolandplatz;30.10.2020;Freitag
karlsbader strasse 0-ende;08.06.2020;Montag
luisenstrasse 70-72z;23.04.2020;Donnerstag
gruenewaldstrasse;27.11.2020;Freitag
bluecherstrasse 15-15z;03.07.2020;Freitag
hildastrasse;02.06.2020;Dienstag
wilhelmstrasse 1-23z;27.04.2020;Montag
ettlinger strasse 9-9z;27.04.2020;Montag
luisenstrasse 74;23.04.2020;Donnerstag
sonnenstrasse 15-ende;21.07.2020;Dienstag
rolandstrasse;30.10.2020;Freitag
gruenhutstrasse;07.09.2020;Montag
karlsburgstrasse 1-7z;31.01.2020;Freitag
bluecherstrasse 17-19z;03.07.2020;Freitag
hildebrandstrasse 1-25;17.01.2020;Freitag
luisenstrasse 74a-74z;23.04.2020;Donnerstag
wilhelmstrasse 25-ende;27.04.2020;Montag
ettlinger strasse 11-13z;27.04.2020;Montag
sonnenstrasse 0-ende;21.07.2020;Dienstag
rollerstrasse;31.01.2020;Freitag
bluecherstrasse 21-ende;03.07.2020;Freitag
karlsburgstrasse 9-ende;31.01.2020;Freitag
gruenwettersbacher strasse;09.06.2020;Dienstag
sonntagstrasse;19.05.2020;Dienstag
luisenstrasse 76-82;23.04.2020;Donnerstag
hildebrandstrasse 25a-ende;17.01.2020;Freitag
ettlinger strasse 15-31z;27.04.2020;Montag
wilhelmstrasse 0-20z;27.04.2020;Montag
karlsburgstrasse 0-ende;31.01.2020;Freitag
bluecherstrasse 0-14z;03.07.2020;Freitag
gruenwinkler strasse;30.10.2020;Freitag
roemerstrasse;28.09.2020;Montag
sophienstrasse 1-33z;23.07.2020;Donnerstag
hildebrandstrasse 0-26z;17.01.2020;Freitag
bluecherstrasse 16-ende;03.07.2020;Freitag
luisenstrasse 82a-ende;23.04.2020;Donnerstag
ettlinger strasse 33-ende;27.04.2020;Montag
karlshof;05.06.2020;Freitag
wilhelmstrasse 22-64z;27.04.2020;Montag
gudrunstrasse;17.01.2020;Freitag
roemhildtstrasse;12.08.2020;Mittwoch
sophienstrasse 35;23.07.2020;Donnerstag
wilhelmstrasse 66;27.04.2020;Montag
lusssteige;13.01.2020;Montag
blumenstrasse 1-7;09.06.2020;Dienstag
ettlinger strasse 0-2z;27.04.2020;Montag
karlsruher allee;29.01.2020;Mittwoch
hildebrandstrasse 28-28z;17.01.2020;Freitag
rommelstrasse;29.01.2020;Mittwoch
guntherstrasse;07.07.2020;Dienstag
sophienstrasse 35a-51z;23.07.2020;Donnerstag
wilhelmstrasse 66a-ende;27.04.2020;Montag
ettlinger strasse 4-ende;27.04.2020;Montag
lussstrasse;13.01.2020;Montag
blumenstrasse 7a-21z;09.06.2020;Dienstag
rondellplatz;15.06.2020;Montag
hildebrandstrasse 30-ende;17.01.2020;Freitag
karlsruher strasse 1-41z;03.03.2020;Dienstag
willi-egler-strasse;21.09.2020;Montag
guerrichstrasse 1-21z;07.12.2020;Montag
sophienstrasse 53-59a;23.07.2020;Donnerstag
luetzowstrasse;19.11.2020;Donnerstag
roentgenstrasse;03.07.2020;Freitag
karlsruher strasse 43-67z;03.03.2020;Dienstag
hinter den scheunen;01.12.2020;Dienstag
blumenstrasse 23;09.06.2020;Dienstag
sophienstrasse 59b-59z;23.07.2020;Donnerstag
guerrichstrasse 23-ende;07.12.2020;Montag
eugen-geck-strasse 1-ende;22.10.2020;Donnerstag
roonstrasse 1-7z;19.05.2020;Dienstag
lycker strasse;12.02.2020;Mittwoch
karlsruher strasse 69-ende;03.03.2020;Dienstag
hinter der kirche;23.09.2020;Mittwoch
blumenstrasse 23a-23z;09.06.2020;Dienstag
guerrichstrasse 0-20z;07.12.2020;Montag
willmar-schwabe-strasse;31.01.2020;Freitag
sophienstrasse 0-64z;23.07.2020;Donnerstag
eugen-geck-strasse 0-8;22.10.2020;Donnerstag
lyonel-feininger-weg;13.01.2020;Montag
roonstrasse 9-ende;19.05.2020;Dienstag
karlsruher strasse 0-58z;03.03.2020;Dienstag
guerrichstrasse 22-ende;07.12.2020;Montag
hintere spitalstrasse;05.06.2020;Freitag
blumenstrasse 25-27;09.06.2020;Dienstag
eugen-geck-strasse 8a-8d;22.10.2020;Donnerstag
willy-andreas-allee;19.06.2020;Freitag
sophienstrasse 61-103z;23.07.2020;Donnerstag
karlsruher strasse 60-60z;03.03.2020;Dienstag
gustav-binz-strasse;01.07.2020;Mittwoch
roonstrasse 0-ende;19.05.2020;Dienstag
blumenstrasse 27a-ende;09.06.2020;Dienstag
hinterm dorf;19.11.2020;Donnerstag
eugen-geck-strasse 8e-ende;22.10.2020;Donnerstag
gustav-heinemann-allee;03.03.2020;Dienstag
willy-brandt-allee;19.06.2020;Freitag
sophienstrasse 105-121z;23.07.2020;Donnerstag
karlsruher strasse 62-64z;03.03.2020;Dienstag
blumenstrasse 0-0z;09.06.2020;Dienstag
rosalienberg;03.06.2020;Mittwoch
hinterm hauptbahnhof;04.05.2020;Montag
eugen-geiger-strasse;03.09.2020;Donnerstag
karlsruher strasse 66-78z;03.03.2020;Dienstag
sophienstrasse 123-141;23.07.2020;Donnerstag
windeckstrasse;20.10.2020;Dienstag
gustav-heinkel-strasse 1-3z;07.09.2020;Montag
rosengarten;05.06.2020;Freitag
blumenstrasse 2-2b;09.06.2020;Dienstag
sophienstrasse 141a-155z;23.07.2020;Donnerstag
hinterm zaun;08.06.2020;Montag
eugen-kleiber-strasse;02.06.2020;Dienstag
karlsruher strasse 80-80z;03.03.2020;Dienstag
gustav-heinkel-strasse 5-31;07.09.2020;Montag
blumenstrasse 2c-8z;09.06.2020;Dienstag
rosenhofweg;25.11.2020;Mittwoch
windelbachstrasse;08.06.2020;Montag
sophienstrasse 157-185z;23.07.2020;Donnerstag
hinterwiesenweg;10.02.2020;Montag
eugen-langen-strasse;23.01.2020;Donnerstag
karlsruher strasse 82-ende;03.03.2020;Dienstag
blumenstrasse 10-ende;09.06.2020;Dienstag
gustav-heinkel-strasse 31a-ende;07.09.2020;Montag
rosenweg 1-31z;13.11.2020;Freitag
wingertgasse;04.06.2020;Donnerstag
hirsauer strasse;04.06.2020;Donnerstag
sophienstrasse 66-86z;23.07.2020;Donnerstag
karlsruher weg;28.08.2020;Freitag
eugen-richter-strasse 1-9z;14.08.2020;Freitag
blumentorstrasse 1-ende;04.02.2020;Dienstag
gustav-heinkel-strasse 0-ende;07.09.2020;Montag
hirschaeckerstrasse;03.03.2020;Dienstag
sophienstrasse 88-94z;23.07.2020;Donnerstag
winkelriedstrasse;06.10.2020;Dienstag
rosenweg 33-ende;13.11.2020;Freitag
karlstrasse 1-11z;27.05.2020;Mittwoch
blumentorstrasse 0-4z;04.02.2020;Dienstag
eugen-richter-strasse 11;14.08.2020;Freitag
sophienstrasse 96-110z;23.07.2020;Donnerstag
gustav-heller-platz;04.08.2020;Dienstag
rosenweg 0-6z;13.11.2020;Freitag
hirschberger strasse;28.02.2020;Freitag
winkler-dentz-strasse;03.06.2020;Mittwoch
blumentorstrasse 6;04.02.2020;Dienstag
karlstrasse 13-21;27.05.2020;Mittwoch
eugen-richter-strasse 11a-ende;14.08.2020;Freitag
sophienstrasse 112-126z;23.07.2020;Donnerstag
winterstrasse;23.04.2020;Donnerstag
gustav-hofmann-strasse;03.06.2020;Mittwoch
blumentorstrasse 6a-ende;04.02.2020;Dienstag
rosenweg 8-ende;13.11.2020;Freitag
hirschgrabenweg;12.02.2020;Mittwoch
karlstrasse 21a;27.05.2020;Mittwoch
eugen-richter-strasse 0-ende;14.08.2020;Freitag
sophienstrasse 128-152z;23.07.2020;Donnerstag
wischauer weg;02.06.2020;Dienstag
gustav-meerwein-strasse;09.06.2020;Dienstag
bluetenweg;13.11.2020;Freitag
rosmarinweg;25.11.2020;Mittwoch
hirschhof;29.05.2020;Freitag
eugen-wollfarth-weg;03.06.2020;Mittwoch
karlstrasse 21b-27z;27.05.2020;Mittwoch
sophienstrasse 154-168;23.07.2020;Donnerstag
wissmannstrasse;02.10.2020;Freitag
hirschstrasse 1;29.05.2020;Freitag
boeblinger strasse;04.06.2020;Donnerstag
rosswagstrasse;02.06.2020;Dienstag
gustav-schoenleber-strasse;03.09.2020;Donnerstag
sophienstrasse 168a-206z;23.07.2020;Donnerstag
eulenweg;09.12.2020;Mittwoch
karlstrasse 29;27.05.2020;Mittwoch
wittenberger strasse;26.02.2020;Mittwoch
bochumer strasse;28.08.2020;Freitag
